Sector,year,month,avg_daily_return,avg_volatility,avg_pe_ratio,avg_market_cap,extreme_moves,num_tickers
Metals,2021,1,-5.0E-4,0.0243,24.01,2.560943947776E12,7,4
Metals,2021,2,0.0096,0.0264,24.01,2.560943947776E12,9,4
Metals,2021,3,0.0038,0.0267,24.01,2.560943947776E12,6,4
Metals,2021,4,0.0084,0.0275,24.01,2.560943947776E12,6,4
Metals,2021,5,0.0029,0.0283,24.01,2.560943947776E12,6,4
Metals,2021,6,2.0E-4,0.0193,24.01,2.560943947776E12,0,4
Metals,2021,7,0.0058,0.0179,24.01,2.560943947776E12,3,4
Metals,2021,8,-4.0E-4,0.0219,24.01,2.560943947776E12,3,4
Metals,2021,9,0.0034,0.0233,24.01,2.560943947776E12,5,4
Metals,2021,10,-2.0E-4,0.0248,24.01,2.560943947776E12,1,4
Metals,2021,11,-0.0063,0.0215,24.01,2.560943947776E12,3,4
Metals,2021,12,0.002,0.0218,24.01,2.560943947776E12,3,4
Metals,2022,1,0.003,0.0214,24.01,2.560943947776E12,6,4
Metals,2022,2,0.0029,0.0242,24.01,2.560943947776E12,11,4
Metals,2022,3,0.004,0.0323,24.01,2.560943947776E12,5,4
Metals,2022,4,-0.0029,0.0217,24.01,2.560943947776E12,3,4
Metals,2022,5,-0.0051,0.0294,24.01,2.560943947776E12,10,4
Metals,2022,6,-0.004,0.0298,24.01,2.560943947776E12,7,4
Metals,2022,7,0.0087,0.0218,24.01,2.560943947776E12,3,4
Metals,2022,8,0.0016,0.0179,24.01,2.560943947776E12,0,4
Metals,2022,9,-0.0031,0.0177,24.01,2.560943947776E12,2,4
Metals,2022,10,0.004,0.0216,24.01,2.560943947776E12,1,4
Metals,2022,11,0.0033,0.0171,24.01,2.560943947776E12,1,4
Metals,2022,12,9.0E-4,0.0161,24.01,2.560943947776E12,4,4
Metals,2023,1,1.0E-4,0.0196,24.01,2.560943947776E12,1,4
Metals,2023,2,-0.004,0.0151,24.01,2.560943947776E12,1,4
Metals,2023,3,-3.0E-4,0.015,24.01,2.560943947776E12,1,4
Metals,2023,4,0.0037,0.0134,24.01,2.560943947776E12,0,4
Metals,2023,5,-0.0015,0.0114,24.01,2.560943947776E12,0,4
Metals,2023,6,0.0032,0.0126,24.01,2.560943947776E12,0,4
Metals,2023,7,0.0033,0.011,24.01,2.560943947776E12,0,4
Metals,2023,8,6.0E-4,0.0147,24.01,2.560943947776E12,0,4
Metals,2023,9,0.0033,0.0164,24.01,2.560943947776E12,2,4
Metals,2023,10,-0.0023,0.0148,24.01,2.560943947776E12,1,4
Metals,2023,11,0.0064,0.0141,24.01,2.560943947776E12,1,4
Metals,2023,12,0.0053,0.0129,24.01,2.560943947776E12,1,4
Metals,2024,1,-0.0014,0.0176,24.01,2.560943947776E12,1,4
Metals,2024,2,0.0022,0.0214,24.01,2.560943947776E12,3,4
Metals,2024,3,0.0031,0.0221,24.01,2.560943947776E12,4,4
Metals,2024,4,0.0024,0.0178,24.01,2.560943947776E12,0,4
Metals,2024,5,0.0021,0.0178,24.01,2.560943947776E12,2,4
Metals,2024,6,0.0016,0.0303,24.01,2.560943947776E12,6,4
Metals,2024,7,6.0E-4,0.0139,24.01,2.560943947776E12,1,4
Metals,2024,8,-2.0E-4,0.0219,24.01,2.560943947776E12,3,4
Metals,2024,9,0.0027,0.0148,24.01,2.560943947776E12,0,4
Metals,2024,10,-0.0042,0.0155,24.01,2.560943947776E12,0,4
Metals,2024,11,-0.0017,0.0192,24.01,2.560943947776E12,1,4
Metals,2024,12,-0.0033,0.0132,24.01,2.560943947776E12,0,4
Metals,2025,1,2.0E-4,0.0153,24.01,2.560943947776E12,0,4
Metals,2025,2,0.0013,0.0172,24.01,2.560943947776E12,0,4
Metals,2025,3,0.0043,0.016,24.01,2.560943947776E12,0,4
Metals,2025,4,-0.0025,0.0236,24.01,2.560943947776E12,6,4
Metals,2025,5,0.0019,0.0203,24.01,2.560943947776E12,3,4
Metals,2025,6,0.0015,0.0128,24.01,2.560943947776E12,0,4
Metals,2025,7,-0.0013,0.0102,24.01,2.560943947776E12,0,4
Metals,2025,8,0.002,0.0125,24.01,2.560943947776E12,1,4
Metals,2025,9,0.003,0.0129,24.01,2.560943947776E12,1,4
Metals,2025,10,0.0031,0.0107,24.01,2.560943947776E12,0,4
Metals,2025,11,-0.0018,0.0134,24.01,2.560943947776E12,1,4
Metals,2025,12,0.0027,0.0128,24.01,2.560943947776E12,0,4
Metals,2026,1,0.0035,0.0169,24.01,2.560943947776E12,3,4
Pharma,1998,12,0.0,0.0,26.03,1.970437357568E12,0,3
Pharma,1999,1,0.0058,0.0031,26.03,1.970437357568E12,7,3
Pharma,1999,2,0.01,0.0308,26.03,1.970437357568E12,9,3
Pharma,1999,3,0.0133,0.0467,26.03,1.970437357568E12,18,3
Pharma,1999,4,-0.0026,0.0423,26.03,1.970437357568E12,16,3
Pharma,1999,5,9.0E-4,0.0373,26.03,1.970437357568E12,5,3
Pharma,1999,6,1.0E-4,0.0247,26.03,1.970437357568E12,2,3
Pharma,1999,7,0.0079,0.0261,26.03,1.970437357568E12,9,3
Pharma,1999,8,0.0161,0.0361,26.03,1.970437357568E12,17,3
Pharma,1999,9,0.0155,0.0335,26.03,1.970437357568E12,16,3
Pharma,1999,10,-0.006,0.044,26.03,1.970437357568E12,23,3
Pharma,1999,11,0.0111,0.0494,26.03,1.970437357568E12,23,3
Pharma,1999,12,0.0036,0.0379,26.03,1.970437357568E12,12,3
Pharma,2000,1,0.0027,0.0448,26.03,1.970437357568E12,19,3
Pharma,2000,2,0.0028,0.0383,26.03,1.970437357568E12,20,3
Pharma,2000,3,-3.0E-4,0.0554,26.03,1.970437357568E12,28,3
Pharma,2000,4,-0.0148,0.0518,26.03,1.970437357568E12,27,3
Pharma,2000,5,0.0024,0.0557,26.03,1.970437357568E12,18,3
Pharma,2000,6,0.0055,0.0408,26.03,1.970437357568E12,12,3
Pharma,2000,7,-0.0023,0.0389,26.03,1.970437357568E12,11,3
Pharma,2000,8,0.0029,0.0245,26.03,1.970437357568E12,4,3
Pharma,2000,9,-0.0074,0.0249,26.03,1.970437357568E12,4,3
Pharma,2000,10,0.0084,0.03,26.03,1.970437357568E12,9,3
Pharma,2000,11,0.0017,0.0269,26.03,1.970437357568E12,4,3
Pharma,2000,12,-3.0E-4,0.0221,26.03,1.970437357568E12,3,3
Pharma,2001,1,0.0034,0.0225,26.03,1.970437357568E12,1,3
Pharma,2001,2,-2.0E-4,0.0154,26.03,1.970437357568E12,1,3
Pharma,2001,3,-0.0031,0.0241,26.03,1.970437357568E12,6,3
Pharma,2001,4,0.0015,0.0382,26.03,1.970437357568E12,13,3
Pharma,2001,5,0.0047,0.0299,26.03,1.970437357568E12,5,3
Pharma,2001,6,2.0E-4,0.0203,26.03,1.970437357568E12,3,3
Pharma,2001,7,0.0031,0.0264,26.03,1.970437357568E12,4,3
Pharma,2001,8,6.0E-4,0.0236,26.03,1.970437357568E12,3,3
Pharma,2001,9,-0.0012,0.0289,26.03,1.970437357568E12,7,3
Pharma,2001,10,0.0113,0.0853,26.03,1.970437357568E12,7,3
Pharma,2001,11,-0.0012,0.0367,26.03,1.970437357568E12,2,3
Pharma,2001,12,-2.0E-4,0.0162,26.03,1.970437357568E12,0,3
Pharma,2002,1,0.0015,0.0146,26.03,1.970437357568E12,1,3
Pharma,2002,2,0.0013,0.013,26.03,1.970437357568E12,1,3
Pharma,2002,3,0.0018,0.0149,26.03,1.970437357568E12,0,3
Pharma,2002,4,-0.0025,0.0141,26.03,1.970437357568E12,0,3
Pharma,2002,5,-0.0029,0.0157,26.03,1.970437357568E12,3,3
Pharma,2002,6,-8.0E-4,0.0174,26.03,1.970437357568E12,0,3
Pharma,2002,7,-0.0012,0.0128,26.03,1.970437357568E12,1,3
Pharma,2002,8,0.002,0.0141,26.03,1.970437357568E12,0,3
Pharma,2002,9,-0.0019,0.0117,26.03,1.970437357568E12,0,3
Pharma,2002,10,-0.0041,0.0169,26.03,1.970437357568E12,4,3
Pharma,2002,11,0.0031,0.0157,26.03,1.970437357568E12,0,3
Pharma,2002,12,0.0036,0.0116,26.03,1.970437357568E12,1,3
Pharma,2003,1,-0.0019,0.0153,26.03,1.970437357568E12,0,3
Pharma,2003,2,-0.0022,0.0134,26.03,1.970437357568E12,0,3
Pharma,2003,3,0.0029,0.0107,33.18,1.90301384795E12,7,4
Pharma,2003,4,0.1232,0.4077,35.88,1.889361186298E12,6,4
Pharma,2003,5,0.0052,0.2364,35.68,1.879415619584E12,4,4
Pharma,2003,6,0.0101,0.0209,35.68,1.879415619584E12,5,4
Pharma,2003,7,0.0027,0.0275,35.68,1.879415619584E12,5,4
Pharma,2003,8,0.0098,0.0266,35.68,1.879415619584E12,9,4
Pharma,2003,9,0.0023,0.0293,35.68,1.879415619584E12,8,4
Pharma,2003,10,0.0039,0.026,35.68,1.879415619584E12,5,4
Pharma,2003,11,0.1403,0.132,35.68,1.879415619584E12,11,4
Pharma,2003,12,0.1231,0.6739,35.68,1.879415619584E12,7,4
Pharma,2004,1,-0.0019,0.489,35.68,1.879415619584E12,3,4
Pharma,2004,2,0.0014,0.0246,35.68,1.879415619584E12,8,4
Pharma,2004,3,-0.0036,0.0318,35.68,1.879415619584E12,7,4
Pharma,2004,4,0.1342,0.1515,35.89,1.889840490718E12,6,4
Pharma,2004,5,0.0331,0.582,35.68,1.879415619584E12,12,4
Pharma,2004,6,-0.0052,0.0702,35.68,1.879415619584E12,3,4
Pharma,2004,7,0.0016,0.0204,35.68,1.879415619584E12,0,4
Pharma,2004,8,6.0E-4,0.0209,35.68,1.879415619584E12,6,4
Pharma,2004,9,0.0062,0.0218,35.68,1.879415619584E12,3,4
Pharma,2004,10,-0.0028,0.0184,36.04,1.899844623785E12,2,4
Pharma,2004,11,0.0026,0.017,35.68,1.879415619584E12,1,4
Pharma,2004,12,0.006,0.0178,35.68,1.879415619584E12,3,4
Pharma,2005,1,-0.0074,0.0231,35.68,1.879415619584E12,6,4
Pharma,2005,2,-0.0019,0.0193,35.68,1.879415619584E12,0,4
Pharma,2005,3,-6.0E-4,0.0158,35.68,1.879415619584E12,1,4
Pharma,2005,4,-0.0015,0.019,35.68,1.879415619584E12,4,4
Pharma,2005,5,0.005,0.0166,35.68,1.879415619584E12,1,4
Pharma,2005,6,0.0024,0.0139,35.68,1.879415619584E12,1,4
Pharma,2005,7,0.0421,0.049,35.68,1.879415619584E12,4,4
Pharma,2005,8,0.0028,0.1956,35.68,1.879415619584E12,2,4
Pharma,2005,9,0.0031,0.0173,35.68,1.879415619584E12,1,4
Pharma,2005,10,-0.0039,0.0223,35.68,1.879415619584E12,4,4
Pharma,2005,11,0.0067,0.0244,35.68,1.879415619584E12,1,4
Pharma,2005,12,0.0018,0.016,35.68,1.879415619584E12,0,4
Pharma,2006,1,0.0042,0.0138,35.68,1.879415619584E12,3,4
Pharma,2006,2,0.0061,0.0233,35.68,1.879415619584E12,3,4
Pharma,2006,3,0.0053,0.0192,35.68,1.879415619584E12,5,4
Pharma,2006,4,2.0E-4,0.0264,35.68,1.879415619584E12,5,4
Pharma,2006,5,-0.0067,0.0322,35.68,1.879415619584E12,10,4
Pharma,2006,6,-5.0E-4,0.0345,35.68,1.879415619584E12,11,4
Pharma,2006,7,0.0049,0.0251,35.68,1.879415619584E12,2,4
Pharma,2006,8,0.0057,0.019,35.68,1.879415619584E12,1,4
Pharma,2006,9,0.0022,0.0196,35.68,1.879415619584E12,1,4
Pharma,2006,10,0.0029,0.0134,35.68,1.879415619584E12,0,4
Pharma,2006,11,0.0029,0.0153,35.68,1.879415619584E12,0,4
Pharma,2006,12,-1.0E-4,0.0214,35.68,1.879415619584E12,4,4
Pharma,2007,1,7.0E-4,0.0192,35.68,1.879415619584E12,1,4
Pharma,2007,2,-0.0049,0.0173,35.68,1.879415619584E12,2,4
Pharma,2007,3,0.0036,0.0254,35.68,1.879415619584E12,4,4
Pharma,2007,4,0.0012,0.0203,35.68,1.879415619584E12,4,4
Pharma,2007,5,0.0042,0.0234,35.68,1.879415619584E12,2,4
Pharma,2007,6,6.0E-4,0.0205,35.68,1.879415619584E12,2,4
Pharma,2007,7,-0.002,0.0172,35.68,1.879415619584E12,2,4
Pharma,2007,8,-0.0013,0.0187,35.68,1.879415619584E12,3,4
Pharma,2007,9,0.004,0.0193,35.68,1.879415619584E12,1,4
Pharma,2007,10,0.0024,0.0223,35.68,1.879415619584E12,9,4
Pharma,2007,11,0.0012,0.0252,35.68,1.879415619584E12,3,4
Pharma,2007,12,0.0067,0.0231,35.68,1.879415619584E12,3,4
Pharma,2008,1,-0.007,0.0275,35.68,1.879415619584E12,18,4
Pharma,2008,2,0.0026,0.0356,35.68,1.879415619584E12,7,4
Pharma,2008,3,-2.0E-4,0.0287,35.68,1.879415619584E12,6,4
Pharma,2008,4,0.0054,0.0246,35.68,1.879415619584E12,2,4
Pharma,2008,5,0.0014,0.0219,35.68,1.879415619584E12,5,4
Pharma,2008,6,-0.0023,0.0274,35.68,1.879415619584E12,6,4
Pharma,2008,7,9.0E-4,0.0233,35.68,1.879415619584E12,4,4
Pharma,2008,8,0.003,0.0217,35.68,1.879415619584E12,1,4
Pharma,2008,9,-0.0036,0.0191,35.68,1.879415619584E12,2,4
Pharma,2008,10,-0.0112,0.037,35.68,1.879415619584E12,24,4
Pharma,2008,11,0.0022,0.0434,35.68,1.879415619584E12,6,4
Pharma,2008,12,0.002,0.0253,35.68,1.879415619584E12,2,4
Pharma,2009,1,-0.0048,0.0248,35.68,1.879415619584E12,11,4
Pharma,2009,2,-0.0026,0.0297,35.68,1.879415619584E12,2,4
Pharma,2009,3,0.0059,0.0236,35.68,1.879415619584E12,7,4
Pharma,2009,4,0.0047,0.0251,35.68,1.879415619584E12,2,4
Pharma,2009,5,0.0045,0.035,35.68,1.879415619584E12,12,4
Pharma,2009,6,0.0031,0.0342,35.68,1.879415619584E12,5,4
Pharma,2009,7,0.0023,0.0263,35.68,1.879415619584E12,4,4
Pharma,2009,8,-8.0E-4,0.0217,35.68,1.879415619584E12,2,4
Pharma,2009,9,0.0059,0.0171,35.68,1.879415619584E12,5,4
Pharma,2009,10,0.001,0.0246,35.68,1.879415619584E12,3,4
Pharma,2009,11,0.0064,0.0181,35.68,1.879415619584E12,2,4
Pharma,2009,12,0.0012,0.0184,35.68,1.879415619584E12,0,4
Pharma,2010,1,-0.0016,0.0172,35.68,1.879415619584E12,1,4
Pharma,2010,2,4.0E-4,0.0199,35.68,1.879415619584E12,0,4
Pharma,2010,3,0.0049,0.0161,35.68,1.879415619584E12,0,4
Pharma,2010,4,-0.0018,0.0162,35.68,1.879415619584E12,0,4
Pharma,2010,5,0.0024,0.0179,35.68,1.879415619584E12,2,4
Pharma,2010,6,0.002,0.0152,35.68,1.879415619584E12,0,4
Pharma,2010,7,-0.0011,0.0115,35.68,1.879415619584E12,0,4
Pharma,2010,8,-7.0E-4,0.0113,35.68,1.879415619584E12,0,4
Pharma,2010,9,0.003,0.0122,35.68,1.879415619584E12,0,4
Pharma,2010,10,0.0035,0.0125,35.68,1.879415619584E12,0,4
Pharma,2010,11,2.0E-4,0.0155,35.68,1.879415619584E12,2,4
Pharma,2010,12,7.0E-4,0.0163,35.68,1.879415619584E12,2,4
Pharma,2011,1,-0.0034,0.0154,35.68,1.879415619584E12,0,4
Pharma,2011,2,-9.0E-4,0.017,35.68,1.879415619584E12,1,4
Pharma,2011,3,0.0024,0.0176,35.68,1.879415619584E12,0,4
Pharma,2011,4,0.001,0.0148,35.68,1.879415619584E12,0,4
Pharma,2011,5,0.0015,0.0154,35.68,1.879415619584E12,0,4
Pharma,2011,6,7.0E-4,0.0158,35.68,1.879415619584E12,0,4
Pharma,2011,7,9.0E-4,0.0138,35.68,1.879415619584E12,0,4
Pharma,2011,8,-0.0041,0.0143,35.68,1.879415619584E12,1,4
Pharma,2011,9,-4.0E-4,0.0159,35.68,1.879415619584E12,0,4
Pharma,2011,10,0.0032,0.0142,35.68,1.879415619584E12,2,4
Pharma,2011,11,0.0017,0.0177,35.68,1.879415619584E12,1,4
Pharma,2011,12,-4.0E-4,0.0146,35.68,1.879415619584E12,0,4
Pharma,2012,1,0.0031,0.0114,35.68,1.879415619584E12,0,4
Pharma,2012,2,-0.002,0.0146,35.68,1.879415619584E12,1,4
Pharma,2012,3,0.0012,0.013,35.68,1.879415619584E12,1,4
Pharma,2012,4,0.0026,0.0149,35.68,1.879415619584E12,0,4
Pharma,2012,5,-7.0E-4,0.0142,35.68,1.879415619584E12,1,4
Pharma,2012,6,0.0034,0.0134,35.68,1.879415619584E12,0,4
Pharma,2012,7,0.0026,0.0129,35.68,1.879415619584E12,1,4
Pharma,2012,8,0.0018,0.0116,35.68,1.879415619584E12,0,4
Pharma,2012,9,2.0E-4,0.013,35.68,1.879415619584E12,0,4
Pharma,2012,10,0.0018,0.0155,35.68,1.879415619584E12,0,4
Pharma,2012,11,0.0019,0.0134,35.68,1.879415619584E12,0,4
Pharma,2012,12,-1.0E-4,0.0123,35.68,1.879415619584E12,0,4
Pharma,2013,1,0.0,0.0121,35.68,1.879415619584E12,0,4
Pharma,2013,2,-0.0016,0.0145,35.68,1.879415619584E12,0,4
Pharma,2013,3,8.0E-4,0.013,35.68,1.879415619584E12,0,4
Pharma,2013,4,0.0053,0.0153,35.68,1.879415619584E12,0,4
Pharma,2013,5,-5.0E-4,0.0164,35.68,1.879415619584E12,2,4
Pharma,2013,6,0.0016,0.0177,35.68,1.879415619584E12,0,4
Pharma,2013,7,0.0011,0.0135,35.68,1.879415619584E12,0,4
Pharma,2013,8,7.0E-4,0.0206,35.68,1.879415619584E12,1,4
Pharma,2013,9,0.0027,0.021,35.68,1.879415619584E12,0,4
Pharma,2013,10,1.0E-4,0.014,35.68,1.879415619584E12,1,4
Pharma,2013,11,9.0E-4,0.0164,35.68,1.879415619584E12,1,4
Pharma,2013,12,0.0013,0.0135,35.68,1.879415619584E12,0,4
Pharma,2014,1,0.0018,0.0121,35.68,1.879415619584E12,0,4
Pharma,2014,2,0.0029,0.0142,35.68,1.879415619584E12,1,4
Pharma,2014,3,-0.0033,0.0157,35.68,1.879415619584E12,1,4
Pharma,2014,4,0.003,0.0153,35.68,1.879415619584E12,1,4
Pharma,2014,5,-0.0028,0.0147,35.68,1.879415619584E12,1,4
Pharma,2014,6,0.0051,0.016,35.68,1.879415619584E12,1,4
Pharma,2014,7,0.0027,0.0145,35.68,1.879415619584E12,0,4
Pharma,2014,8,0.0053,0.014,35.68,1.879415619584E12,1,4
Pharma,2014,9,0.0047,0.0158,35.68,1.879415619584E12,2,4
Pharma,2014,10,0.0014,0.0202,35.68,1.879415619584E12,0,4
Pharma,2014,11,1.0E-4,0.0171,35.68,1.879415619584E12,0,4
Pharma,2014,12,-0.0016,0.0136,35.68,1.879415619584E12,1,4
Pharma,2015,1,0.0029,0.0149,35.68,1.879415619584E12,0,4
Pharma,2015,2,-0.0011,0.0181,35.68,1.879415619584E12,1,4
Pharma,2015,3,0.0047,0.0191,35.68,1.879415619584E12,4,4
Pharma,2015,4,-0.0047,0.0205,35.68,1.879415619584E12,2,4
Pharma,2015,5,0.0014,0.0201,35.68,1.879415619584E12,2,4
Pharma,2015,6,-1.0E-4,0.0169,35.68,1.879415619584E12,0,4
Pharma,2015,7,0.003,0.0161,35.68,1.879415619584E12,2,4
Pharma,2015,8,0.003,0.0222,35.68,1.879415619584E12,4,4
Pharma,2015,9,-9.0E-4,0.0226,35.68,1.879415619584E12,1,4
Pharma,2015,10,0.0017,0.0155,35.68,1.879415619584E12,0,4
Pharma,2015,11,-0.007,0.021,35.68,1.879415619584E12,3,4
Pharma,2015,12,0.0014,0.0176,35.68,1.879415619584E12,0,4
Pharma,2016,1,-6.0E-4,0.0136,35.68,1.879415619584E12,1,4
Pharma,2016,2,-0.0038,0.0208,35.68,1.879415619584E12,0,4
Pharma,2016,3,-1.0E-4,0.018,35.68,1.879415619584E12,1,4
Pharma,2016,4,0.0018,0.0148,35.68,1.879415619584E12,0,4
Pharma,2016,5,-0.0011,0.0137,35.68,1.879415619584E12,2,4
Pharma,2016,6,0.0023,0.0148,35.68,1.879415619584E12,0,4
Pharma,2016,7,2.0E-4,0.0126,35.68,1.879415619584E12,1,4
Pharma,2016,8,0.0021,0.0164,35.68,1.879415619584E12,2,4
Pharma,2016,9,-6.0E-4,0.012,35.68,1.879415619584E12,0,4
Pharma,2016,10,6.0E-4,0.0124,35.68,1.879415619584E12,0,4
Pharma,2016,11,-0.0017,0.0197,35.68,1.879415619584E12,4,4
Pharma,2016,12,-0.0063,0.0186,35.68,1.879415619584E12,3,4
Pharma,2017,1,-0.0015,0.021,35.68,1.879415619584E12,1,4
Pharma,2017,2,0.0028,0.0172,35.68,1.879415619584E12,1,4
Pharma,2017,3,-0.0033,0.0172,35.68,1.879415619584E12,1,4
Pharma,2017,4,-0.0018,0.0171,35.68,1.879415619584E12,1,4
Pharma,2017,5,-0.004,0.0126,35.68,1.879415619584E12,2,4
Pharma,2017,6,0.0039,0.0204,35.68,1.879415619584E12,0,4
Pharma,2017,7,-8.0E-4,0.0152,35.68,1.879415619584E12,2,4
Pharma,2017,8,-0.001,0.0219,35.68,1.879415619584E12,7,4
Pharma,2017,9,0.0044,0.0258,35.68,1.879415619584E12,6,4
Pharma,2017,10,0.003,0.0223,35.68,1.879415619584E12,0,4
Pharma,2017,11,0.0,0.0234,35.68,1.879415619584E12,3,4
Pharma,2017,12,0.0032,0.0147,35.68,1.879415619584E12,1,4
Pharma,2018,1,-0.0025,0.0147,35.68,1.879415619584E12,1,4
Pharma,2018,2,-3.0E-4,0.02,35.68,1.879415619584E12,4,4
Pharma,2018,3,-0.0019,0.0164,35.68,1.879415619584E12,0,4
Pharma,2018,4,0.0034,0.0148,35.68,1.879415619584E12,2,4
Pharma,2018,5,-0.0046,0.0163,35.68,1.879415619584E12,3,4
Pharma,2018,6,0.0057,0.0221,35.68,1.879415619584E12,2,4
Pharma,2018,7,0.0018,0.0198,35.68,1.879415619584E12,1,4
Pharma,2018,8,0.0055,0.0181,35.68,1.879415619584E12,2,4
Pharma,2018,9,-1.0E-4,0.0187,35.68,1.879415619584E12,0,4
Pharma,2018,10,-3.0E-4,0.0207,35.68,1.879415619584E12,4,4
Pharma,2018,11,-0.0027,0.0271,35.68,1.879415619584E12,4,4
Pharma,2018,12,-0.0019,0.0214,35.68,1.879415619584E12,3,4
Pharma,2019,1,0.001,0.0146,35.68,1.879415619584E12,3,4
Pharma,2019,2,0.0021,0.0197,35.68,1.879415619584E12,3,4
Pharma,2019,3,0.0016,0.0136,35.68,1.879415619584E12,0,4
Pharma,2019,4,0.0013,0.0132,35.68,1.879415619584E12,0,4
Pharma,2019,5,-0.0032,0.0166,35.68,1.879415619584E12,4,4
Pharma,2019,6,-1.0E-4,0.019,35.68,1.879415619584E12,0,4
Pharma,2019,7,-5.0E-4,0.0161,35.68,1.879415619584E12,1,4
Pharma,2019,8,3.0E-4,0.0191,35.68,1.879415619584E12,3,4
Pharma,2019,9,-0.0029,0.0172,35.68,1.879415619584E12,0,4
Pharma,2019,10,0.0044,0.0151,35.68,1.879415619584E12,0,4
Pharma,2019,11,0.0015,0.0152,35.68,1.879415619584E12,2,4
Pharma,2019,12,-1.0E-4,0.0138,35.68,1.879415619584E12,0,4
Pharma,2020,1,0.001,0.0096,35.68,1.879415619584E12,1,4
Pharma,2020,2,-0.0028,0.0143,35.68,1.879415619584E12,0,4
Pharma,2020,3,-3.0E-4,0.0322,35.68,1.879415619584E12,19,4
Pharma,2020,4,0.0172,0.044,35.68,1.879415619584E12,8,4
Pharma,2020,5,0.0021,0.0228,35.68,1.879415619584E12,2,4
Pharma,2020,6,-0.0014,0.0196,35.68,1.879415619584E12,1,4
Pharma,2020,7,0.0067,0.0154,35.68,1.879415619584E12,4,4
Pharma,2020,8,0.0023,0.0234,35.68,1.879415619584E12,3,4
Pharma,2020,9,0.0018,0.0227,35.68,1.879415619584E12,3,4
Pharma,2020,10,-0.0015,0.0215,35.68,1.879415619584E12,0,4
Pharma,2020,11,0.0035,0.0193,35.68,1.879415619584E12,3,4
Pharma,2020,12,0.0039,0.0167,35.68,1.879415619584E12,1,4
Pharma,2021,1,-0.0037,0.0151,35.68,1.879415619584E12,1,4
Pharma,2021,2,4.0E-4,0.0198,35.68,1.879415619584E12,0,4
Pharma,2021,3,0.0015,0.016,35.68,1.879415619584E12,0,4
Pharma,2021,4,0.0059,0.0168,35.68,1.879415619584E12,0,4
Pharma,2021,5,0.0017,0.0164,35.68,1.879415619584E12,1,4
Pharma,2021,6,0.0017,0.0108,35.68,1.879415619584E12,0,4
Pharma,2021,7,2.0E-4,0.0112,35.68,1.879415619584E12,2,4
Pharma,2021,8,0.0013,0.0186,35.68,1.879415619584E12,0,4
Pharma,2021,9,0.001,0.0125,35.68,1.879415619584E12,0,4
Pharma,2021,10,-5.0E-4,0.0157,35.68,1.879415619584E12,1,4
Pharma,2021,11,-0.0024,0.0153,35.68,1.879415619584E12,2,4
Pharma,2021,12,0.0023,0.0167,35.68,1.879415619584E12,0,4
Pharma,2022,1,-0.0023,0.0137,35.68,1.879415619584E12,1,4
Pharma,2022,2,-0.0011,0.0174,35.68,1.879415619584E12,2,4
Pharma,2022,3,0.0029,0.0197,35.68,1.879415619584E12,2,4
Pharma,2022,4,-2.0E-4,0.015,35.68,1.879415619584E12,0,4
Pharma,2022,5,-0.0031,0.0182,35.68,1.879415619584E12,3,4
Pharma,2022,6,0.0,0.0184,35.68,1.879415619584E12,0,4
Pharma,2022,7,0.0018,0.0132,35.68,1.879415619584E12,1,4
Pharma,2022,8,-5.0E-4,0.015,35.68,1.879415619584E12,1,4
Pharma,2022,9,0.0028,0.0119,35.68,1.879415619584E12,1,4
Pharma,2022,10,0.0028,0.0133,35.68,1.879415619584E12,2,4
Pharma,2022,11,-0.0019,0.0149,35.68,1.879415619584E12,1,4
Pharma,2022,12,-0.0016,0.0114,35.68,1.879415619584E12,0,4
Pharma,2023,1,-1.0E-4,0.0114,35.68,1.879415619584E12,0,4
Pharma,2023,2,-0.0042,0.0159,35.68,1.879415619584E12,2,4
Pharma,2023,3,0.001,0.0106,35.68,1.879415619584E12,0,4
Pharma,2023,4,0.0034,0.0114,35.68,1.879415619584E12,1,4
Pharma,2023,5,7.0E-4,0.0136,35.68,1.879415619584E12,2,4
Pharma,2023,6,0.0033,0.0122,35.68,1.879415619584E12,0,4
Pharma,2023,7,0.0042,0.013,35.68,1.879415619584E12,2,4
Pharma,2023,8,1.0E-4,0.0139,35.68,1.879415619584E12,0,4
Pharma,2023,9,7.0E-4,0.0097,35.68,1.879415619584E12,0,4
Pharma,2023,10,-0.0022,0.0121,35.68,1.879415619584E12,0,4
Pharma,2023,11,0.0038,0.0124,35.68,1.879415619584E12,1,4
Pharma,2023,12,0.0014,0.0124,35.68,1.879415619584E12,1,4
Pharma,2024,1,0.0022,0.0139,35.68,1.879415619584E12,1,4
Pharma,2024,2,0.0019,0.0159,35.68,1.879415619584E12,0,4
Pharma,2024,3,0.0014,0.0119,35.68,1.879415619584E12,0,4
Pharma,2024,4,-4.0E-4,0.0139,35.68,1.879415619584E12,0,4
Pharma,2024,5,2.0E-4,0.0163,35.68,1.879415619584E12,1,4
Pharma,2024,6,0.0029,0.0151,35.68,1.879415619584E12,0,4
Pharma,2024,7,0.0037,0.0118,35.68,1.879415619584E12,1,4
Pharma,2024,8,0.0026,0.014,35.68,1.879415619584E12,0,4
Pharma,2024,9,0.001,0.0108,35.68,1.879415619584E12,0,4
Pharma,2024,10,-8.0E-4,0.0136,35.68,1.879415619584E12,2,4
